,Edad,Ingreso Anual (€),Porcentaje Ahorro (%),Ahorro Actual (€),Gasto Mensual (€),Vida Esperada (años),Edad de Jubilación,Años Hasta Jubilación
4237,56,18080.24,10.36,67441.71,1350.57,78.64,66,10
4238,63,51120.7,20.84,458090.83,3372.29,83.59,66,3
4239,59,26273.51,25.44,260719.0,1632.37,75.0,64,5
4240,27,15000.0,25.53,26810.62,930.83,84.75,64,37
4241,63,42595.69,28.44,520982.89,2539.98,83.54,63,0
4242,40,30020.78,21.41,128546.21,1966.12,89.45,66,26
4243,40,27823.48,5.5,30586.49,2191.18,90.0,65,25
4244,45,33297.39,14.44,120162.48,2374.24,80.73,65,20
4245,63,31712.08,7.79,106178.4,2436.9,84.55,64,1
4246,41,28451.76,24.44,146005.6,1791.59,83.73,65,24
4247,29,20317.59,7.99,14614.45,1557.81,80.63,65,36
4248,47,34655.7,7.65,71563.2,2667.1,75.0,66,19
4249,48,20209.38,5.71,32283.68,1588.03,76.32,63,15
4250,45,42791.21,28.89,309033.5,2535.82,79.33,65,20
4251,56,28253.9,24.64,250651.35,1774.28,83.35,67,11
4252,54,24189.61,13.33,109654.92,1747.04,88.91,62,8
4253,22,30220.0,14.41,8710.0,2155.42,81.49,67,45
4254,29,23837.86,6.49,13914.49,1857.65,87.2,63,34
4255,39,41666.01,8.95,70836.61,3161.48,89.24,67,28
4256,35,35399.09,12.79,67893.42,2572.74,79.14,67,32
4257,41,22844.3,14.7,70504.52,1623.91,75.0,66,25
4258,36,15000.0,20.5,49198.58,993.76,82.19,63,27
4259,22,33913.1,13.76,9331.74,2437.27,75.31,63,41
4260,46,27127.6,28.87,203590.04,1608.1,90.0,63,17
4261,64,74131.67,13.57,442620.64,5339.34,87.83,66,2
4262,49,15000.0,28.54,124148.5,893.25,89.05,63,14
4263,53,19747.33,23.25,151488.55,1263.06,75.0,65,12
4264,54,15000.0,27.5,140236.94,906.28,80.18,66,12
4265,47,15306.65,22.58,93314.12,987.55,82.27,64,17
4266,27,48001.05,19.21,64562.47,3231.49,84.01,66,39
4267,35,15000.0,17.73,39885.91,1028.41,80.19,65,30
4268,37,15000.0,12.28,31322.81,1096.46,75.0,65,28
4269,29,29436.3,12.45,32994.89,2147.52,84.31,65,36
4270,33,24266.41,10.58,33376.48,1808.25,90.0,66,33
4271,52,18682.95,14.64,87517.05,1329.0,90.0,61,9
4272,22,15000.0,8.17,2452.3,1147.82,80.67,64,42
4273,52,41486.13,14.69,195019.69,2949.31,82.39,67,15
4274,40,19583.64,25.84,101222.31,1210.21,76.97,62,22
4275,63,15000.0,26.76,172584.63,915.53,82.4,63,0
4276,39,25867.57,21.07,103559.38,1701.42,79.86,65,26
4277,47,41276.34,11.42,127274.2,3046.87,79.41,67,20
4278,56,19280.94,11.01,76413.18,1429.86,75.0,62,6
4279,50,15920.25,11.95,57065.6,1168.17,89.7,61,11
4280,31,22421.04,17.5,43162.92,1541.43,80.78,65,34
4281,36,26672.9,29.41,125516.76,1569.01,79.61,65,29
4282,46,27946.37,7.73,56163.8,2148.85,83.12,63,17
4283,50,19477.53,17.51,102331.82,1338.87,79.11,67,17
4284,22,40754.18,22.06,17977.57,2647.12,75.0,65,43
4285,54,15000.0,11.14,56821.76,1110.73,88.53,65,11
4286,61,20203.64,29.23,242108.3,1191.55,82.17,64,3
4287,42,20156.58,13.73,60865.21,1449.17,85.94,67,25
4288,51,15000.0,28.31,131636.34,896.14,82.97,63,12
4289,41,26410.52,19.93,110557.5,1762.16,86.74,66,25
4290,56,23079.61,5.1,42390.67,1825.17,85.51,62,6
4291,60,20022.82,12.78,102339.06,1455.36,75.0,65,5
4292,43,28367.4,5.54,36137.37,2233.02,84.24,65,22
4293,46,19980.85,14.54,75519.47,1423.02,77.53,63,17
4294,38,44578.27,28.31,227188.85,2663.06,77.51,64,26
4295,35,27869.54,24.48,102317.83,1754.03,75.0,63,28
4296,54,26567.01,20.5,185201.91,1759.99,90.0,66,12
4297,42,15725.35,18.46,63876.92,1068.49,81.32,65,23
4298,48,15000.0,14.31,60121.1,1071.07,79.92,64,16
4299,63,32905.93,10.29,145577.53,2460.03,78.17,65,2
4300,27,15000.0,6.56,6891.28,1167.96,90.0,64,37
4301,60,19264.99,9.75,75161.7,1448.83,87.07,64,4
4302,62,34212.07,13.79,198120.74,2457.91,75.0,65,3
4303,44,15000.0,18.0,64799.2,1025.0,88.82,63,19
4304,55,17490.7,10.11,61891.42,1310.2,77.41,62,7
4305,33,15000.0,29.36,57248.52,883.02,85.29,67,34
4306,33,15000.0,6.92,13496.44,1163.48,79.78,63,30
4307,51,15000.0,7.37,34269.55,1157.88,75.0,64,13
4308,39,17480.24,22.07,73283.49,1135.27,79.42,66,27
4309,49,23497.17,23.88,162698.99,1490.57,83.21,65,16
4310,42,24727.74,29.31,159456.41,1456.64,83.29,65,23
4311,61,45380.84,18.26,339768.78,3091.15,80.25,63,2
4312,41,17271.31,9.15,33180.83,1307.61,82.27,64,23
4313,36,29095.15,28.45,132432.85,1734.84,82.66,65,29
4314,50,16029.93,29.51,141893.08,941.68,86.56,63,13
4315,25,50916.72,28.09,71507.06,3051.28,88.55,64,39
4316,61,23429.7,26.79,257362.95,1429.38,82.01,65,4
4317,61,19860.33,6.94,56505.32,1540.18,75.38,66,5
4318,26,15000.0,26.37,23734.65,920.35,85.2,63,37
4319,41,34649.3,28.83,209782.14,2054.97,85.41,67,26
4320,62,23502.82,18.81,185655.9,1590.2,86.46,67,5
4321,31,24397.88,24.31,65254.98,1538.8,77.2,61,30
4322,44,15000.0,21.52,77480.61,980.97,86.03,64,20
4323,48,15000.0,12.2,51246.1,1097.48,83.58,62,14
4324,35,15000.0,19.69,44297.99,1003.9,84.9,64,29
4325,59,17074.22,27.23,181351.93,1035.35,78.17,65,6
4326,60,17331.73,17.41,120695.6,1192.86,75.0,65,5
4327,39,15000.0,19.75,56297.86,1003.08,75.19,62,23
4328,37,21243.52,18.29,66040.17,1446.57,86.42,65,28
4329,23,18506.59,12.06,6695.75,1356.22,90.0,66,43
4330,23,15321.83,21.09,9694.84,1007.52,85.9,65,42
4331,59,15000.0,17.74,103759.99,1028.29,75.87,64,5
4332,48,23930.04,10.81,72455.9,1778.53,81.78,61,13
4333,51,15000.0,27.38,127337.71,907.69,83.46,65,14
4334,62,50121.17,28.75,605237.28,2975.9,82.22,65,3
4335,28,20093.96,6.38,10262.9,1567.59,82.79,66,38
4336,37,34863.9,20.56,121848.71,2308.03,76.68,61,24
4337,55,15000.0,15.38,80724.75,1057.8,75.0,65,10
4338,56,20311.28,18.15,132705.57,1385.42,77.09,64,8
4339,47,15000.0,14.35,58100.26,1070.68,75.78,66,19
4340,60,27256.21,16.86,183804.56,1888.42,82.57,66,6
4341,53,21349.42,13.09,92193.84,1546.31,83.16,67,14
4342,31,59236.53,7.94,51737.72,4544.43,75.12,67,36
4343,41,18230.08,12.55,48048.49,1328.5,81.58,65,24
4344,26,15000.0,21.76,19582.48,978.02,90.0,67,41
4345,41,21379.01,6.26,28102.77,1670.07,82.71,63,22
4346,48,24316.59,14.57,99190.46,1731.17,79.85,61,13
4347,37,16104.21,6.06,16583.66,1260.73,86.34,62,25
4348,38,15107.71,13.91,37817.6,1083.89,90.0,64,26
4349,31,15000.0,7.19,11863.98,1160.12,83.04,66,35
4350,64,28021.8,13.49,166338.58,2020.12,79.03,64,0
4351,45,29607.54,25.95,192095.17,1826.98,82.59,66,21
4352,50,74293.54,20.34,453232.61,4932.15,88.92,66,16
4353,45,20263.56,22.06,111740.14,1316.16,81.63,66,21
4354,27,23774.11,17.6,29281.38,1632.59,82.17,63,36
4355,57,19518.34,28.06,202639.97,1170.13,89.09,65,8
4356,47,85259.99,18.53,426540.47,5788.52,82.57,66,19
4357,46,29997.72,7.61,59332.83,2309.64,90.0,63,17
4358,33,22051.01,28.33,81204.7,1317.04,75.01,66,33
4359,44,63033.04,8.33,125963.99,4815.38,84.29,66,22
4360,32,21380.79,29.98,76917.64,1247.58,90.0,62,30
4361,34,100000.0,15.88,222384.49,7009.62,90.0,63,29
4362,29,50612.08,6.84,31143.75,3929.31,79.94,63,34
4363,51,21794.61,26.6,179735.6,1333.06,80.67,67,16
4364,24,28461.49,7.32,8335.88,2198.13,90.0,63,39
4365,39,23469.4,9.36,41741.58,1772.71,80.28,65,26
4366,21,32113.3,15.43,4956.26,2263.09,79.42,62,41
4367,49,16484.92,21.9,104718.01,1072.83,79.52,65,16
4368,26,62842.97,8.03,30272.09,4816.47,77.59,62,36
4369,21,15893.07,20.57,3268.51,1052.05,76.66,65,44
4370,45,25017.96,24.51,153295.4,1573.85,81.06,64,19
4371,47,26467.46,8.09,57794.31,2027.24,75.0,65,18
4372,42,18812.77,21.19,87698.35,1235.54,78.99,64,22
4373,37,15000.0,28.97,73878.34,887.85,89.88,67,30
4374,49,24847.48,29.18,210299.5,1466.31,86.45,66,17
4375,23,24931.24,9.04,6762.52,1889.76,79.2,66,43
4376,37,18686.87,23.99,76218.91,1183.62,83.32,63,26
4377,22,19058.95,26.17,9973.86,1172.67,81.55,62,40
4378,52,23791.72,27.22,207266.5,1442.89,78.25,65,13
4379,42,41058.4,13.09,118258.37,2973.58,75.0,67,25
4380,59,39628.87,11.75,181645.06,2914.28,77.55,62,3
4381,53,28023.24,6.2,57303.43,2190.56,80.5,63,10
4382,42,17775.97,14.99,58609.07,1259.33,90.0,66,24
4383,24,18582.8,8.1,6020.02,1423.15,85.14,64,40
4384,58,19499.35,24.66,182698.04,1224.29,81.52,65,7
4385,33,17586.3,8.57,19602.42,1339.87,84.55,65,32
4386,43,15000.0,25.47,87880.59,931.59,83.28,64,21
4387,33,15000.0,7.69,14996.16,1153.87,78.53,66,33
4388,40,29767.71,17.02,101301.82,2058.55,81.73,67,27
4389,53,15978.37,14.62,77067.42,1136.92,80.26,67,14
4390,54,22426.96,20.04,152797.63,1494.41,75.0,61,7
4391,58,22038.48,17.97,150486.06,1506.53,79.21,65,7
4392,49,27708.1,19.97,160431.08,1848.0,81.53,61,12
4393,52,15833.29,5.02,25455.33,1253.15,84.25,67,15
4394,31,15000.0,8.19,13509.52,1147.66,82.19,64,33
4395,38,16183.5,17.93,52224.83,1106.84,86.85,67,29
4396,41,15000.0,10.74,33836.21,1115.73,81.01,63,22
4397,32,15000.0,6.91,12434.27,1163.65,88.51,63,31
4398,59,16702.96,10.44,68024.22,1246.56,83.03,67,8
4399,40,15641.88,24.5,76634.21,984.18,84.36,67,27
4400,27,21726.36,18.54,28200.05,1474.82,83.46,66,39
4401,47,28629.07,9.75,75380.88,2153.1,79.64,63,16
4402,27,56234.17,5.4,21254.39,4433.15,85.29,63,36
4403,22,23076.92,13.94,6433.79,1655.0,79.1,66,44
4404,63,22360.62,13.94,134002.7,1603.69,77.27,65,2
4405,53,59810.77,23.38,461427.1,3819.01,83.38,67,14
4406,41,15000.0,27.99,88155.6,900.18,81.7,63,22
4407,49,15000.0,14.3,62206.53,1071.25,78.14,63,14
4408,52,29766.46,22.2,211492.53,1929.78,82.52,66,14
4409,32,42519.41,20.87,106499.06,2803.71,85.48,63,31
4410,33,45072.04,15.55,91124.89,3171.87,81.06,64,31
4411,59,15000.0,6.65,38886.42,1166.91,90.0,65,6
4412,64,15000.0,16.84,111121.64,1039.54,87.79,65,1
4413,60,20773.74,13.85,115115.3,1491.32,79.92,64,4
4414,23,31397.44,18.75,17665.64,2125.74,76.31,67,44
4415,59,18202.78,8.13,57750.52,1393.5,81.42,64,5
4416,28,15000.0,23.11,27727.19,961.18,84.29,61,33
4417,22,15000.0,24.69,7408.13,941.33,75.0,62,40
4418,26,36977.8,14.71,32640.03,2628.15,75.0,67,41
4419,61,37544.26,9.38,144416.9,2835.16,75.8,65,4
4420,35,30190.81,20.59,93241.82,1997.89,87.74,64,29
4421,32,21481.33,28.9,74485.15,1272.85,89.11,67,35
4422,61,15000.0,22.51,138452.36,968.59,76.73,66,5
4423,52,15000.0,8.09,38817.87,1148.91,75.03,63,11
4424,26,15000.0,14.93,13437.45,1063.37,83.16,61,35
4425,47,15000.0,27.88,112931.1,901.45,82.69,67,20
4426,33,18956.57,20.86,51407.82,1250.18,76.05,65,32
4427,43,27801.75,8.68,55495.77,2115.74,76.97,64,21
4428,30,22763.13,23.11,52616.53,1458.46,78.71,67,37
4429,34,44715.63,13.84,86628.3,3210.66,79.85,64,30
4430,23,24086.57,17.24,12456.39,1661.2,83.53,66,43
4431,32,15000.0,15.38,27677.1,1057.8,75.0,65,33
4432,45,20570.96,23.14,119015.44,1317.53,90.0,65,20
4433,21,20886.56,10.45,2182.16,1558.7,83.87,65,44
4434,52,28275.83,14.71,133093.17,2009.72,82.43,61,9
4435,44,33649.62,23.61,190701.64,2141.98,78.84,66,22
4436,62,27890.92,22.62,264969.83,1798.51,77.78,67,5
4437,29,17268.72,10.04,15609.62,1294.53,78.04,64,35
4438,21,43920.41,13.77,6046.35,3156.17,79.55,65,44
4439,62,33468.15,5.36,75330.86,2639.55,84.04,64,2
4440,59,15000.0,18.25,106787.73,1021.82,87.69,66,7
4441,30,32261.06,12.02,38789.19,2365.18,75.0,66,36
4442,64,15000.0,5.3,34957.88,1183.79,79.79,66,2
4443,63,15000.0,15.62,100733.68,1054.78,82.7,66,3
4444,61,24982.03,28.17,288552.76,1495.35,83.05,63,2
4445,50,70383.43,28.09,593016.2,4218.02,79.11,62,12
4446,25,21449.52,14.3,15339.16,1531.81,80.18,64,39
4447,24,19062.55,16.23,12374.98,1330.73,80.83,65,41
4448,28,23115.93,11.07,20465.99,1713.14,76.05,64,36
4449,36,72782.46,6.71,78112.4,5658.37,77.36,63,27
4450,21,19263.94,22.35,4305.14,1246.57,75.0,61,40
4451,35,36015.12,25.0,135063.82,2250.91,87.51,62,27
4452,44,18050.83,27.0,116980.72,1098.05,84.84,62,18
4453,35,16475.85,28.38,70143.07,983.3,75.22,67,32
4454,26,44627.49,27.9,74703.97,2681.4,76.38,66,40
4455,22,15000.0,5.68,1705.38,1178.94,75.2,62,40
4456,25,31994.09,29.45,47115.09,1880.92,77.28,64,39
4457,59,18566.52,14.49,104903.51,1323.06,83.22,65,6
4458,61,15084.32,27.15,167927.74,915.71,90.0,67,6
4459,54,17872.15,16.02,97339.96,1250.77,79.8,63,9
4460,59,15000.0,15.55,90995.36,1055.57,84.37,63,4
4461,52,15000.0,5.28,25342.87,1184.0,81.4,65,13
4462,49,23552.94,6.31,43106.59,1838.88,83.22,67,18
4463,49,19461.55,21.78,122934.18,1268.54,80.57,63,14
4464,44,15000.0,28.44,102387.65,894.49,87.77,62,18
4465,51,46204.34,10.61,151970.8,3441.84,84.98,63,12
4466,44,15000.0,7.35,26452.71,1158.15,81.97,64,20
4467,35,45188.19,10.35,70130.44,3376.07,85.23,64,29
4468,32,23705.42,10.31,29322.64,1771.82,86.75,67,35
4469,40,19308.68,12.33,47608.98,1410.69,78.4,67,27
4470,24,23081.93,7.37,6803.25,1781.76,84.35,64,40
4471,33,25510.18,10.89,36108.68,1894.38,86.35,66,33
4472,61,15000.0,28.03,172396.01,899.6,84.33,62,1
4473,64,15000.0,27.26,179886.17,909.31,85.53,65,1
4474,30,19926.51,12.91,25720.36,1446.21,82.42,66,36
4475,61,27405.5,29.92,336215.05,1600.43,84.74,64,3
4476,43,30694.77,12.46,87956.78,2239.21,89.63,62,19
4477,27,41057.97,23.05,66234.8,2632.99,76.95,63,36
4478,32,15000.0,21.1,37980.4,986.25,81.99,64,32
4479,35,26327.42,6.61,26118.85,2048.85,78.14,66,31
4480,27,21884.23,13.56,20768.56,1576.44,78.99,66,39
4481,28,16875.25,28.79,38863.68,1001.44,84.49,62,34
4482,27,59983.74,6.27,26333.89,4685.15,75.0,65,38
4483,63,27338.37,9.37,110173.82,2064.68,76.4,67,4
4484,24,45002.16,29.27,52695.09,2652.37,88.05,65,41
4485,27,15000.0,5.99,6294.56,1175.06,75.37,62,35
4486,61,37180.29,16.17,246420.77,2597.5,89.21,66,5
4487,50,28797.47,27.96,241542.57,1728.84,81.94,67,17
4488,38,31285.49,28.59,161012.46,1861.7,81.64,64,26
4489,50,19024.48,29.48,168269.79,1117.96,78.59,64,14
4490,27,63281.12,17.03,75450.85,4375.2,80.37,65,38
4491,43,19961.54,7.16,32881.85,1544.32,83.14,67,24
4492,57,21821.49,24.32,196338.94,1376.25,80.9,66,9
4493,27,15000.0,22.72,23860.82,965.94,77.59,66,39
4494,58,21597.68,19.49,159959.47,1449.02,85.09,63,5
4495,49,20185.23,27.21,159255.64,1224.47,88.2,67,18
4496,54,37647.53,27.79,355706.84,2265.46,75.0,65,11
4497,59,30253.03,22.08,260527.95,1964.4,90.0,67,8
4498,61,39602.79,7.8,126690.31,3042.73,83.45,65,4
4499,38,20871.04,7.39,27755.63,1610.76,84.42,66,28
4500,63,18589.03,15.22,121623.74,1313.38,89.52,63,0
4501,45,34271.19,12.32,105533.97,2504.15,75.0,66,21
4502,47,23836.53,8.32,53575.86,1821.02,75.0,63,16
4503,47,15000.0,20.28,82133.07,996.5,75.0,63,16
4504,32,17565.07,22.09,46557.78,1140.44,75.83,65,33
4505,43,15000.0,22.45,77449.76,969.38,84.92,65,22
4506,37,15000.0,9.38,23923.93,1132.73,75.86,64,27
4507,64,36791.78,12.65,204719.83,2678.25,77.36,62,0
4508,27,18615.72,9.98,13000.15,1396.55,78.24,63,36
4509,44,19249.9,20.03,92553.62,1282.79,81.24,63,19
4510,27,19988.63,19.18,26832.59,1346.28,80.99,64,37
4511,49,22147.95,17.58,112932.91,1521.14,77.91,65,16
4512,48,18631.56,12.4,64696.16,1360.08,76.72,64,16
4513,43,54629.72,10.93,137287.44,4055.06,80.43,67,24
4514,30,15000.0,27.26,40890.29,909.25,82.0,61,31
4515,36,24697.5,6.22,24584.28,1930.08,88.98,63,27
4516,63,29088.36,21.41,267795.63,1905.05,76.99,65,2
4517,54,15000.0,5.49,27996.07,1181.38,81.29,67,13
4518,45,30419.11,9.85,74876.28,2285.34,75.0,61,16
4519,22,15773.11,12.24,3860.34,1153.58,87.45,67,45
4520,25,27998.76,27.16,38025.33,1699.47,81.25,65,40
4521,34,15000.0,8.44,17731.08,1144.46,85.89,66,32
4522,51,23011.49,28.45,202915.36,1372.15,88.01,67,16
4523,60,67164.44,25.39,682025.56,4176.15,84.21,63,3
4524,26,15000.0,21.98,19778.54,975.3,82.58,65,39
4525,48,17895.03,15.29,76630.53,1263.19,75.0,67,19
4526,29,50254.25,27.63,124973.67,3030.69,81.11,66,37
4527,26,40873.18,18.2,44630.76,2786.23,76.97,65,39
4528,37,52799.95,14.28,128178.85,3771.67,76.41,67,30
4529,60,18312.94,19.64,143870.83,1226.35,75.0,66,6
4530,55,26198.39,10.81,99091.26,1947.27,80.85,65,10
4531,32,27738.74,11.82,39351.13,2038.29,77.57,62,30
4532,38,15000.0,27.98,75553.73,900.21,78.01,64,26
4533,63,15000.0,24.85,160270.7,939.4,76.83,64,1
4534,54,15000.0,17.84,90971.34,1027.03,88.55,64,10
4535,21,17141.38,15.41,2642.2,1208.26,76.52,67,46
4536,35,15000.0,25.19,56675.81,935.13,79.87,67,32
4537,38,15702.06,19.27,54452.62,1056.41,80.96,64,26
4538,42,15000.0,15.38,50740.28,1057.8,80.76,64,22
4539,38,28455.52,17.89,91613.1,1947.16,90.0,66,28
4540,21,26836.06,10.82,2903.05,1994.42,75.0,66,45
4541,40,16552.45,10.05,33267.93,1240.75,83.12,62,22
4542,56,18567.51,29.73,198706.07,1087.32,86.36,64,8
4543,58,29666.06,29.24,329623.18,1749.31,83.26,67,9
4544,45,18444.85,15.52,71569.16,1298.51,90.0,65,20
4545,36,16355.21,17.88,46793.02,1119.22,88.58,65,29
4546,40,15000.0,25.68,77039.56,929.0,78.46,66,26
4547,58,42306.55,23.15,372104.71,2709.53,80.93,65,7
4548,53,15000.0,7.49,37069.22,1156.39,85.81,67,14
4549,27,18811.84,14.37,18916.61,1342.46,81.36,67,40
4550,43,15000.0,11.25,38825.54,1109.33,81.45,64,21
4551,31,23688.1,29.82,77690.65,1385.44,90.0,61,30
4552,53,17611.71,23.72,137843.14,1119.55,87.0,64,11
4553,60,22968.71,6.19,56908.48,1795.5,90.0,63,3
4554,25,15000.0,27.5,20625.71,906.24,81.52,62,37
4555,61,17556.78,28.2,202984.02,1050.5,82.71,67,6
4556,28,15000.0,13.33,15998.07,1083.35,83.67,66,38
4557,37,15000.0,21.05,53676.08,986.88,85.44,61,24
4558,38,17473.48,22.05,69355.31,1135.03,80.41,67,29
4559,47,23912.23,23.24,150036.01,1529.61,77.38,67,20
4560,51,20465.97,22.34,141720.32,1324.53,77.93,67,16
4561,24,43556.53,18.99,33090.68,2940.32,81.38,66,42
4562,22,15000.0,28.85,8653.83,889.42,75.0,62,40
4563,25,19325.92,17.81,17209.11,1323.67,83.85,65,40
4564,37,15000.0,7.77,19820.72,1152.84,75.0,62,25
4565,59,20269.87,7.01,55420.84,1570.74,75.0,66,7
4566,52,15749.53,5.46,27514.64,1240.81,88.03,63,11
4567,49,17017.23,15.7,77470.02,1195.49,82.38,67,18
4568,36,15663.65,11.83,29650.42,1150.87,84.09,67,31
4569,21,27376.94,27.38,7495.94,1656.75,83.57,65,44
4570,32,25335.71,26.68,81110.83,1548.04,90.0,66,34
4571,39,15000.0,25.95,73946.28,925.67,88.04,67,28
4572,29,19677.56,26.68,47253.22,1202.27,90.0,64,35
4573,27,15000.0,12.44,13062.15,1094.5,79.3,65,38
4574,50,15000.0,15.65,70438.22,1054.34,81.39,63,13
4575,35,26911.49,12.79,51643.63,1955.72,75.0,67,32
4576,64,15000.0,7.15,47203.37,1160.6,86.71,67,3
4577,24,16204.24,28.1,18214.32,970.89,85.63,64,40
4578,26,24578.68,20.4,30081.58,1630.42,78.42,65,39
4579,58,21833.23,8.31,68976.58,1668.17,79.17,64,6
4580,55,44440.55,10.15,157897.99,3327.43,84.21,61,6
4581,22,15000.0,16.27,4880.64,1046.64,80.89,63,41
4582,25,40528.14,6.3,12761.0,3164.66,78.52,62,37
4583,28,29414.4,11.8,27766.71,2161.96,80.03,64,36
4584,50,32208.35,22.59,218238.86,2077.81,79.97,63,13
4585,39,18109.54,28.01,96377.72,1086.42,83.99,66,27
4586,50,15000.0,28.22,126982.28,897.27,80.87,65,15
4587,51,23099.41,18.0,128899.89,1578.45,75.0,66,15
4588,36,15000.0,12.8,30729.32,1089.95,81.55,65,29
4589,58,15000.0,28.02,159706.26,899.77,78.49,65,7
4590,42,23748.64,24.67,128871.78,1490.9,85.34,67,25
4591,53,37274.78,19.68,242050.23,2494.99,82.81,66,13
4592,42,15000.0,25.86,85350.61,926.7,78.51,62,20
4593,28,42339.27,16.47,55788.79,2947.14,78.71,65,37
4594,57,15000.0,7.8,43317.03,1152.44,82.86,64,7
4595,32,18896.61,28.46,64526.51,1126.62,81.8,65,33
4596,25,19044.84,18.35,17473.81,1295.84,80.34,67,42
4597,45,17290.39,22.38,96749.52,1118.37,81.4,61,16
4598,49,19565.97,14.81,84018.63,1389.07,84.06,61,12
4599,33,23556.29,8.39,25703.68,1798.26,75.0,62,29
4600,46,41615.65,11.8,127644.85,3058.85,89.08,67,21
4601,42,19910.11,6.09,26683.52,1558.1,79.74,64,22
4602,49,15000.0,7.19,31274.28,1160.13,87.75,64,15
4603,32,15000.0,10.12,18221.36,1123.46,90.0,64,32
4604,63,25837.0,19.03,211369.14,1743.45,84.81,63,0
4605,48,33146.48,29.82,276779.5,1938.46,75.0,61,13
4606,29,15922.98,26.09,37393.16,980.68,76.18,67,38
4607,30,34831.36,7.15,24892.84,2695.17,84.1,63,33
4608,62,65142.88,26.06,712963.31,4013.96,78.65,67,5
4609,46,42604.49,18.41,203906.08,2896.83,89.38,67,21
4610,56,15333.03,21.51,118722.31,1002.93,78.29,65,9
4611,60,36888.16,8.24,121644.52,2820.59,84.79,64,4
4612,31,34978.65,14.89,57276.16,2480.98,81.45,66,35
4613,26,22733.02,27.1,36968.05,1380.97,82.18,61,35
4614,24,34497.38,15.63,21573.48,2425.33,85.19,67,43
4615,47,32220.61,8.18,71143.63,2465.47,75.0,64,17
4616,44,41096.49,12.78,126020.4,2987.14,81.83,64,20
4617,25,29419.6,10.54,15501.18,2193.28,86.51,62,37
4618,23,32125.49,22.17,21369.0,2083.54,76.12,67,44
4619,27,15000.0,27.78,29164.48,902.8,85.27,66,39
4620,44,22003.06,23.34,123237.84,1405.68,80.85,66,22
4621,42,15139.4,26.09,86898.79,932.45,78.73,67,25
4622,32,40043.83,25.15,120830.36,2497.89,80.76,67,35
4623,55,15000.0,5.37,28166.81,1182.94,88.96,63,8
4624,37,15000.0,8.11,20678.6,1148.63,82.85,66,29
4625,23,15000.0,15.58,7013.01,1055.19,75.73,66,43
4626,31,19655.57,7.8,16869.33,1510.17,83.46,65,34
4627,26,15000.0,23.37,21036.03,957.83,82.23,63,37
4628,63,15000.0,6.75,43567.72,1165.57,87.65,67,4
4629,56,30713.65,15.41,170343.34,2165.16,81.64,64,8
4630,37,15000.0,14.81,37758.44,1064.91,87.3,65,28
4631,42,36405.69,18.59,148861.07,2469.94,82.34,61,19
4632,21,15000.0,20.73,3110.17,990.82,83.99,64,43
4633,64,15000.0,28.67,189247.8,891.58,78.32,65,1
4634,23,15000.0,11.78,5300.83,1102.75,84.84,64,41
4635,36,15000.0,21.65,51959.07,979.38,90.0,64,28
4636,55,15000.0,5.88,30854.88,1176.54,90.0,63,8
4637,34,20852.64,5.03,14670.34,1650.4,76.45,64,30
4638,27,23983.41,5.63,9458.5,1886.02,75.0,66,39
4639,46,43962.51,16.22,185430.62,3069.21,83.88,67,21
4640,63,18373.76,18.88,149128.62,1242.14,80.78,64,1
4641,51,25419.81,5.16,40624.42,2009.11,77.75,65,14
4642,44,15000.0,14.91,53677.04,1063.62,90.0,67,23
4643,39,15000.0,6.02,17161.04,1174.73,90.0,66,27
4644,57,42196.9,21.33,333054.92,2766.28,75.0,61,4
4645,21,44458.97,20.78,9238.93,2935.0,78.09,67,46
4646,45,48714.28,24.6,299648.82,3060.69,75.54,67,22
4647,30,20684.31,18.66,38589.72,1402.11,77.87,63,33
4648,38,15000.0,20.57,55549.11,992.83,87.61,63,25
4649,62,15000.0,11.99,75508.54,1100.18,83.28,67,5
4650,21,18696.48,7.14,1334.25,1446.85,86.16,65,44
4651,49,16604.37,23.43,112834.5,1059.46,88.6,63,14
4652,33,23310.54,20.3,61506.17,1548.27,83.69,66,33
4653,24,32068.86,28.46,36505.0,1911.88,77.28,65,41
4654,32,15000.0,29.73,53515.16,878.37,84.59,64,32
4655,39,57454.45,26.18,285812.86,3534.31,81.47,65,26
4656,46,22862.09,29.64,176187.64,1340.47,81.16,65,19
4657,64,43431.59,21.19,404865.3,2852.51,77.86,65,1
4658,58,27220.14,7.3,75495.51,2102.78,86.8,65,7
4659,36,64737.61,7.25,75052.27,5003.9,84.51,61,25
4660,64,15000.0,25.18,166174.76,935.28,86.21,63,0
4661,45,17036.96,10.92,46517.35,1264.69,77.33,64,19
4662,30,17065.05,6.52,11134.44,1329.3,87.27,62,32
4663,57,24134.89,16.81,150083.78,1673.21,83.75,66,9
4664,48,23455.81,12.87,84500.05,1703.16,86.76,66,18
4665,48,26753.61,19.7,147600.86,1790.18,78.08,66,18
4666,45,23623.08,20.0,118137.69,1574.8,82.8,64,19
4667,45,29105.39,22.04,160352.71,1890.94,87.77,65,20
4668,32,17293.13,19.41,40281.36,1161.36,84.95,62,30
4669,28,27827.72,14.52,32331.25,1982.19,81.43,63,35
4670,56,89994.59,5.59,181159.13,7080.2,84.73,61,5
4671,59,22076.14,27.63,237861.87,1331.43,77.23,67,8
4672,44,15000.0,13.17,47422.96,1085.34,85.42,65,21
