Edad,Ingreso Anual (€),Porcentaje Ahorro (%),Ahorro Actual (€),Gasto Mensual (€),Vida Esperada (años),Edad de Jubilación,Años Hasta Jubilación
60,20022.82,12.78,102339.06,1455.36,75.0,65,5
43,28367.4,5.54,36137.37,2233.02,84.24,65,22
46,19980.85,14.54,75519.47,1423.02,77.53,63,17
38,44578.27,28.31,227188.85,2663.06,77.51,64,26
35,27869.54,24.48,102317.83,1754.03,75.0,63,28
54,26567.01,20.5,185201.91,1759.99,90.0,66,12
42,15725.35,18.46,63876.92,1068.49,81.32,65,23
48,15000.0,14.31,60121.1,1071.07,79.92,64,16
63,32905.93,10.29,145577.53,2460.03,78.17,65,2
27,15000.0,6.56,6891.28,1167.96,90.0,64,37
60,19264.99,9.75,75161.7,1448.83,87.07,64,4
62,34212.07,13.79,198120.74,2457.91,75.0,65,3
44,15000.0,18.0,64799.2,1025.0,88.82,63,19
55,17490.7,10.11,61891.42,1310.2,77.41,62,7
33,15000.0,29.36,57248.52,883.02,85.29,67,34
33,15000.0,6.92,13496.44,1163.48,79.78,63,30
51,15000.0,7.37,34269.55,1157.88,75.0,64,13
39,17480.24,22.07,73283.49,1135.27,79.42,66,27
49,23497.17,23.88,162698.99,1490.57,83.21,65,16
42,24727.74,29.31,159456.41,1456.64,83.29,65,23
61,45380.84,18.26,339768.78,3091.15,80.25,63,2
41,17271.31,9.15,33180.83,1307.61,82.27,64,23
36,29095.15,28.45,132432.85,1734.84,82.66,65,29
50,16029.93,29.51,141893.08,941.68,86.56,63,13
25,50916.72,28.09,71507.06,3051.28,88.55,64,39
61,23429.7,26.79,257362.95,1429.38,82.01,65,4
61,19860.33,6.94,56505.32,1540.18,75.38,66,5
26,15000.0,26.37,23734.65,920.35,85.2,63,37
41,34649.3,28.83,209782.14,2054.97,85.41,67,26
62,23502.82,18.81,185655.9,1590.2,86.46,67,5
31,24397.88,24.31,65254.98,1538.8,77.2,61,30
44,15000.0,21.52,77480.61,980.97,86.03,64,20
48,15000.0,12.2,51246.1,1097.48,83.58,62,14
35,15000.0,19.69,44297.99,1003.9,84.9,64,29
59,17074.22,27.23,181351.93,1035.35,78.17,65,6
60,17331.73,17.41,120695.6,1192.86,75.0,65,5
39,15000.0,19.75,56297.86,1003.08,75.19,62,23
37,21243.52,18.29,66040.17,1446.57,86.42,65,28
23,18506.59,12.06,6695.75,1356.22,90.0,66,43
23,15321.83,21.09,9694.84,1007.52,85.9,65,42
59,15000.0,17.74,103759.99,1028.29,75.87,64,5
48,23930.04,10.81,72455.9,1778.53,81.78,61,13
51,15000.0,27.38,127337.71,907.69,83.46,65,14
62,50121.17,28.75,605237.28,2975.9,82.22,65,3
28,20093.96,6.38,10262.9,1567.59,82.79,66,38
37,34863.9,20.56,121848.71,2308.03,76.68,61,24
55,15000.0,15.38,80724.75,1057.8,75.0,65,10
56,20311.28,18.15,132705.57,1385.42,77.09,64,8
47,15000.0,14.35,58100.26,1070.68,75.78,66,19
60,27256.21,16.86,183804.56,1888.42,82.57,66,6
53,21349.42,13.09,92193.84,1546.31,83.16,67,14
31,59236.53,7.94,51737.72,4544.43,75.12,67,36
41,18230.08,12.55,48048.49,1328.5,81.58,65,24
26,15000.0,21.76,19582.48,978.02,90.0,67,41
41,21379.01,6.26,28102.77,1670.07,82.71,63,22
48,24316.59,14.57,99190.46,1731.17,79.85,61,13
37,16104.21,6.06,16583.66,1260.73,86.34,62,25
38,15107.71,13.91,37817.6,1083.89,90.0,64,26
31,15000.0,7.19,11863.98,1160.12,83.04,66,35
64,28021.8,13.49,166338.58,2020.12,79.03,64,0
45,29607.54,25.95,192095.17,1826.98,82.59,66,21
50,74293.54,20.34,453232.61,4932.15,88.92,66,16
45,20263.56,22.06,111740.14,1316.16,81.63,66,21
27,23774.11,17.6,29281.38,1632.59,82.17,63,36
57,19518.34,28.06,202639.97,1170.13,89.09,65,8
47,85259.99,18.53,426540.47,5788.52,82.57,66,19
46,29997.72,7.61,59332.83,2309.64,90.0,63,17
33,22051.01,28.33,81204.7,1317.04,75.01,66,33
44,63033.04,8.33,125963.99,4815.38,84.29,66,22
32,21380.79,29.98,76917.64,1247.58,90.0,62,30
34,100000.0,15.88,222384.49,7009.62,90.0,63,29
29,50612.08,6.84,31143.75,3929.31,79.94,63,34
51,21794.61,26.6,179735.6,1333.06,80.67,67,16
24,28461.49,7.32,8335.88,2198.13,90.0,63,39
39,23469.4,9.36,41741.58,1772.71,80.28,65,26
21,32113.3,15.43,4956.26,2263.09,79.42,62,41
49,16484.92,21.9,104718.01,1072.83,79.52,65,16
26,62842.97,8.03,30272.09,4816.47,77.59,62,36
21,15893.07,20.57,3268.51,1052.05,76.66,65,44
45,25017.96,24.51,153295.4,1573.85,81.06,64,19
47,26467.46,8.09,57794.31,2027.24,75.0,65,18
42,18812.77,21.19,87698.35,1235.54,78.99,64,22
37,15000.0,28.97,73878.34,887.85,89.88,67,30
49,24847.48,29.18,210299.5,1466.31,86.45,66,17
23,24931.24,9.04,6762.52,1889.76,79.2,66,43
37,18686.87,23.99,76218.91,1183.62,83.32,63,26
22,19058.95,26.17,9973.86,1172.67,81.55,62,40
52,23791.72,27.22,207266.5,1442.89,78.25,65,13
42,41058.4,13.09,118258.37,2973.58,75.0,67,25
59,39628.87,11.75,181645.06,2914.28,77.55,62,3
53,28023.24,6.2,57303.43,2190.56,80.5,63,10
42,17775.97,14.99,58609.07,1259.33,90.0,66,24
24,18582.8,8.1,6020.02,1423.15,85.14,64,40
58,19499.35,24.66,182698.04,1224.29,81.52,65,7
33,17586.3,8.57,19602.42,1339.87,84.55,65,32
43,15000.0,25.47,87880.59,931.59,83.28,64,21
33,15000.0,7.69,14996.16,1153.87,78.53,66,33
40,29767.71,17.02,101301.82,2058.55,81.73,67,27
53,15978.37,14.62,77067.42,1136.92,80.26,67,14
54,22426.96,20.04,152797.63,1494.41,75.0,61,7
58,22038.48,17.97,150486.06,1506.53,79.21,65,7
49,27708.1,19.97,160431.08,1848.0,81.53,61,12
52,15833.29,5.02,25455.33,1253.15,84.25,67,15
31,15000.0,8.19,13509.52,1147.66,82.19,64,33
38,16183.5,17.93,52224.83,1106.84,86.85,67,29
41,15000.0,10.74,33836.21,1115.73,81.01,63,22
32,15000.0,6.91,12434.27,1163.65,88.51,63,31
59,16702.96,10.44,68024.22,1246.56,83.03,67,8
40,15641.88,24.5,76634.21,984.18,84.36,67,27
27,21726.36,18.54,28200.05,1474.82,83.46,66,39
47,28629.07,9.75,75380.88,2153.1,79.64,63,16
27,56234.17,5.4,21254.39,4433.15,85.29,63,36
22,23076.92,13.94,6433.79,1655.0,79.1,66,44
63,22360.62,13.94,134002.7,1603.69,77.27,65,2
53,59810.77,23.38,461427.1,3819.01,83.38,67,14
41,15000.0,27.99,88155.6,900.18,81.7,63,22
49,15000.0,14.3,62206.53,1071.25,78.14,63,14
52,29766.46,22.2,211492.53,1929.78,82.52,66,14
32,42519.41,20.87,106499.06,2803.71,85.48,63,31
33,45072.04,15.55,91124.89,3171.87,81.06,64,31
59,15000.0,6.65,38886.42,1166.91,90.0,65,6
64,15000.0,16.84,111121.64,1039.54,87.79,65,1
60,20773.74,13.85,115115.3,1491.32,79.92,64,4
23,31397.44,18.75,17665.64,2125.74,76.31,67,44
59,18202.78,8.13,57750.52,1393.5,81.42,64,5
28,15000.0,23.11,27727.19,961.18,84.29,61,33
22,15000.0,24.69,7408.13,941.33,75.0,62,40
26,36977.8,14.71,32640.03,2628.15,75.0,67,41
61,37544.26,9.38,144416.9,2835.16,75.8,65,4
35,30190.81,20.59,93241.82,1997.89,87.74,64,29
32,21481.33,28.9,74485.15,1272.85,89.11,67,35
61,15000.0,22.51,138452.36,968.59,76.73,66,5
52,15000.0,8.09,38817.87,1148.91,75.03,63,11
26,15000.0,14.93,13437.45,1063.37,83.16,61,35
47,15000.0,27.88,112931.1,901.45,82.69,67,20
33,18956.57,20.86,51407.82,1250.18,76.05,65,32
43,27801.75,8.68,55495.77,2115.74,76.97,64,21
30,22763.13,23.11,52616.53,1458.46,78.71,67,37
34,44715.63,13.84,86628.3,3210.66,79.85,64,30
23,24086.57,17.24,12456.39,1661.2,83.53,66,43
32,15000.0,15.38,27677.1,1057.8,75.0,65,33
45,20570.96,23.14,119015.44,1317.53,90.0,65,20
21,20886.56,10.45,2182.16,1558.7,83.87,65,44
52,28275.83,14.71,133093.17,2009.72,82.43,61,9
44,33649.62,23.61,190701.64,2141.98,78.84,66,22
62,27890.92,22.62,264969.83,1798.51,77.78,67,5
29,17268.72,10.04,15609.62,1294.53,78.04,64,35
21,43920.41,13.77,6046.35,3156.17,79.55,65,44
62,33468.15,5.36,75330.86,2639.55,84.04,64,2
59,15000.0,18.25,106787.73,1021.82,87.69,66,7
30,32261.06,12.02,38789.19,2365.18,75.0,66,36
64,15000.0,5.3,34957.88,1183.79,79.79,66,2
63,15000.0,15.62,100733.68,1054.78,82.7,66,3
61,24982.03,28.17,288552.76,1495.35,83.05,63,2
50,70383.43,28.09,593016.2,4218.02,79.11,62,12
25,21449.52,14.3,15339.16,1531.81,80.18,64,39
24,19062.55,16.23,12374.98,1330.73,80.83,65,41
28,23115.93,11.07,20465.99,1713.14,76.05,64,36
36,72782.46,6.71,78112.4,5658.37,77.36,63,27
21,19263.94,22.35,4305.14,1246.57,75.0,61,40
35,36015.12,25.0,135063.82,2250.91,87.51,62,27
44,18050.83,27.0,116980.72,1098.05,84.84,62,18
35,16475.85,28.38,70143.07,983.3,75.22,67,32
26,44627.49,27.9,74703.97,2681.4,76.38,66,40
22,15000.0,5.68,1705.38,1178.94,75.2,62,40
25,31994.09,29.45,47115.09,1880.92,77.28,64,39
59,18566.52,14.49,104903.51,1323.06,83.22,65,6
61,15084.32,27.15,167927.74,915.71,90.0,67,6
54,17872.15,16.02,97339.96,1250.77,79.8,63,9
59,15000.0,15.55,90995.36,1055.57,84.37,63,4
52,15000.0,5.28,25342.87,1184.0,81.4,65,13
49,23552.94,6.31,43106.59,1838.88,83.22,67,18
49,19461.55,21.78,122934.18,1268.54,80.57,63,14
44,15000.0,28.44,102387.65,894.49,87.77,62,18
51,46204.34,10.61,151970.8,3441.84,84.98,63,12
44,15000.0,7.35,26452.71,1158.15,81.97,64,20
35,45188.19,10.35,70130.44,3376.07,85.23,64,29
32,23705.42,10.31,29322.64,1771.82,86.75,67,35
40,19308.68,12.33,47608.98,1410.69,78.4,67,27
24,23081.93,7.37,6803.25,1781.76,84.35,64,40
33,25510.18,10.89,36108.68,1894.38,86.35,66,33
61,15000.0,28.03,172396.01,899.6,84.33,62,1
64,15000.0,27.26,179886.17,909.31,85.53,65,1
30,19926.51,12.91,25720.36,1446.21,82.42,66,36
61,27405.5,29.92,336215.05,1600.43,84.74,64,3
43,30694.77,12.46,87956.78,2239.21,89.63,62,19
27,41057.97,23.05,66234.8,2632.99,76.95,63,36
32,15000.0,21.1,37980.4,986.25,81.99,64,32
35,26327.42,6.61,26118.85,2048.85,78.14,66,31
27,21884.23,13.56,20768.56,1576.44,78.99,66,39
28,16875.25,28.79,38863.68,1001.44,84.49,62,34
27,59983.74,6.27,26333.89,4685.15,75.0,65,38
63,27338.37,9.37,110173.82,2064.68,76.4,67,4
24,45002.16,29.27,52695.09,2652.37,88.05,65,41
27,15000.0,5.99,6294.56,1175.06,75.37,62,35
61,37180.29,16.17,246420.77,2597.5,89.21,66,5
50,28797.47,27.96,241542.57,1728.84,81.94,67,17
38,31285.49,28.59,161012.46,1861.7,81.64,64,26
50,19024.48,29.48,168269.79,1117.96,78.59,64,14
27,63281.12,17.03,75450.85,4375.2,80.37,65,38
43,19961.54,7.16,32881.85,1544.32,83.14,67,24
57,21821.49,24.32,196338.94,1376.25,80.9,66,9
27,15000.0,22.72,23860.82,965.94,77.59,66,39
58,21597.68,19.49,159959.47,1449.02,85.09,63,5
49,20185.23,27.21,159255.64,1224.47,88.2,67,18
54,37647.53,27.79,355706.84,2265.46,75.0,65,11
59,30253.03,22.08,260527.95,1964.4,90.0,67,8
61,39602.79,7.8,126690.31,3042.73,83.45,65,4
38,20871.04,7.39,27755.63,1610.76,84.42,66,28
63,18589.03,15.22,121623.74,1313.38,89.52,63,0
45,34271.19,12.32,105533.97,2504.15,75.0,66,21
47,23836.53,8.32,53575.86,1821.02,75.0,63,16
47,15000.0,20.28,82133.07,996.5,75.0,63,16
32,17565.07,22.09,46557.78,1140.44,75.83,65,33
43,15000.0,22.45,77449.76,969.38,84.92,65,22
37,15000.0,9.38,23923.93,1132.73,75.86,64,27
64,36791.78,12.65,204719.83,2678.25,77.36,62,0
27,18615.72,9.98,13000.15,1396.55,78.24,63,36
44,19249.9,20.03,92553.62,1282.79,81.24,63,19
27,19988.63,19.18,26832.59,1346.28,80.99,64,37
49,22147.95,17.58,112932.91,1521.14,77.91,65,16
48,18631.56,12.4,64696.16,1360.08,76.72,64,16
43,54629.72,10.93,137287.44,4055.06,80.43,67,24
30,15000.0,27.26,40890.29,909.25,82.0,61,31
36,24697.5,6.22,24584.28,1930.08,88.98,63,27
63,29088.36,21.41,267795.63,1905.05,76.99,65,2
54,15000.0,5.49,27996.07,1181.38,81.29,67,13
45,30419.11,9.85,74876.28,2285.34,75.0,61,16
22,15773.11,12.24,3860.34,1153.58,87.45,67,45
25,27998.76,27.16,38025.33,1699.47,81.25,65,40
34,15000.0,8.44,17731.08,1144.46,85.89,66,32
51,23011.49,28.45,202915.36,1372.15,88.01,67,16
60,67164.44,25.39,682025.56,4176.15,84.21,63,3
26,15000.0,21.98,19778.54,975.3,82.58,65,39
48,17895.03,15.29,76630.53,1263.19,75.0,67,19
29,50254.25,27.63,124973.67,3030.69,81.11,66,37
26,40873.18,18.2,44630.76,2786.23,76.97,65,39
37,52799.95,14.28,128178.85,3771.67,76.41,67,30
60,18312.94,19.64,143870.83,1226.35,75.0,66,6
55,26198.39,10.81,99091.26,1947.27,80.85,65,10
32,27738.74,11.82,39351.13,2038.29,77.57,62,30
38,15000.0,27.98,75553.73,900.21,78.01,64,26
63,15000.0,24.85,160270.7,939.4,76.83,64,1
54,15000.0,17.84,90971.34,1027.03,88.55,64,10
21,17141.38,15.41,2642.2,1208.26,76.52,67,46
35,15000.0,25.19,56675.81,935.13,79.87,67,32
38,15702.06,19.27,54452.62,1056.41,80.96,64,26
42,15000.0,15.38,50740.28,1057.8,80.76,64,22
38,28455.52,17.89,91613.1,1947.16,90.0,66,28
21,26836.06,10.82,2903.05,1994.42,75.0,66,45
40,16552.45,10.05,33267.93,1240.75,83.12,62,22
56,18567.51,29.73,198706.07,1087.32,86.36,64,8
58,29666.06,29.24,329623.18,1749.31,83.26,67,9
45,18444.85,15.52,71569.16,1298.51,90.0,65,20
36,16355.21,17.88,46793.02,1119.22,88.58,65,29
40,15000.0,25.68,77039.56,929.0,78.46,66,26
58,42306.55,23.15,372104.71,2709.53,80.93,65,7
53,15000.0,7.49,37069.22,1156.39,85.81,67,14
27,18811.84,14.37,18916.61,1342.46,81.36,67,40
43,15000.0,11.25,38825.54,1109.33,81.45,64,21
31,23688.1,29.82,77690.65,1385.44,90.0,61,30
53,17611.71,23.72,137843.14,1119.55,87.0,64,11
60,22968.71,6.19,56908.48,1795.5,90.0,63,3
25,15000.0,27.5,20625.71,906.24,81.52,62,37
61,17556.78,28.2,202984.02,1050.5,82.71,67,6
28,15000.0,13.33,15998.07,1083.35,83.67,66,38
37,15000.0,21.05,53676.08,986.88,85.44,61,24
38,17473.48,22.05,69355.31,1135.03,80.41,67,29
47,23912.23,23.24,150036.01,1529.61,77.38,67,20
51,20465.97,22.34,141720.32,1324.53,77.93,67,16
24,43556.53,18.99,33090.68,2940.32,81.38,66,42
22,15000.0,28.85,8653.83,889.42,75.0,62,40
25,19325.92,17.81,17209.11,1323.67,83.85,65,40
37,15000.0,7.77,19820.72,1152.84,75.0,62,25
59,20269.87,7.01,55420.84,1570.74,75.0,66,7
52,15749.53,5.46,27514.64,1240.81,88.03,63,11
49,17017.23,15.7,77470.02,1195.49,82.38,67,18
36,15663.65,11.83,29650.42,1150.87,84.09,67,31
21,27376.94,27.38,7495.94,1656.75,83.57,65,44
32,25335.71,26.68,81110.83,1548.04,90.0,66,34
39,15000.0,25.95,73946.28,925.67,88.04,67,28
29,19677.56,26.68,47253.22,1202.27,90.0,64,35
27,15000.0,12.44,13062.15,1094.5,79.3,65,38
50,15000.0,15.65,70438.22,1054.34,81.39,63,13
35,26911.49,12.79,51643.63,1955.72,75.0,67,32
64,15000.0,7.15,47203.37,1160.6,86.71,67,3
24,16204.24,28.1,18214.32,970.89,85.63,64,40
26,24578.68,20.4,30081.58,1630.42,78.42,65,39
58,21833.23,8.31,68976.58,1668.17,79.17,64,6
55,44440.55,10.15,157897.99,3327.43,84.21,61,6
22,15000.0,16.27,4880.64,1046.64,80.89,63,41
25,40528.14,6.3,12761.0,3164.66,78.52,62,37
28,29414.4,11.8,27766.71,2161.96,80.03,64,36
50,32208.35,22.59,218238.86,2077.81,79.97,63,13
39,18109.54,28.01,96377.72,1086.42,83.99,66,27
50,15000.0,28.22,126982.28,897.27,80.87,65,15
51,23099.41,18.0,128899.89,1578.45,75.0,66,15
36,15000.0,12.8,30729.32,1089.95,81.55,65,29
58,15000.0,28.02,159706.26,899.77,78.49,65,7
42,23748.64,24.67,128871.78,1490.9,85.34,67,25
53,37274.78,19.68,242050.23,2494.99,82.81,66,13
42,15000.0,25.86,85350.61,926.7,78.51,62,20
28,42339.27,16.47,55788.79,2947.14,78.71,65,37
57,15000.0,7.8,43317.03,1152.44,82.86,64,7
32,18896.61,28.46,64526.51,1126.62,81.8,65,33
25,19044.84,18.35,17473.81,1295.84,80.34,67,42
45,17290.39,22.38,96749.52,1118.37,81.4,61,16
49,19565.97,14.81,84018.63,1389.07,84.06,61,12
33,23556.29,8.39,25703.68,1798.26,75.0,62,29
46,41615.65,11.8,127644.85,3058.85,89.08,67,21
42,19910.11,6.09,26683.52,1558.1,79.74,64,22
49,15000.0,7.19,31274.28,1160.13,87.75,64,15
32,15000.0,10.12,18221.36,1123.46,90.0,64,32
63,25837.0,19.03,211369.14,1743.45,84.81,63,0
48,33146.48,29.82,276779.5,1938.46,75.0,61,13
29,15922.98,26.09,37393.16,980.68,76.18,67,38
30,34831.36,7.15,24892.84,2695.17,84.1,63,33
62,65142.88,26.06,712963.31,4013.96,78.65,67,5
46,42604.49,18.41,203906.08,2896.83,89.38,67,21
56,15333.03,21.51,118722.31,1002.93,78.29,65,9
60,36888.16,8.24,121644.52,2820.59,84.79,64,4
31,34978.65,14.89,57276.16,2480.98,81.45,66,35
26,22733.02,27.1,36968.05,1380.97,82.18,61,35
24,34497.38,15.63,21573.48,2425.33,85.19,67,43
47,32220.61,8.18,71143.63,2465.47,75.0,64,17
44,41096.49,12.78,126020.4,2987.14,81.83,64,20
25,29419.6,10.54,15501.18,2193.28,86.51,62,37
23,32125.49,22.17,21369.0,2083.54,76.12,67,44
27,15000.0,27.78,29164.48,902.8,85.27,66,39
44,22003.06,23.34,123237.84,1405.68,80.85,66,22
42,15139.4,26.09,86898.79,932.45,78.73,67,25
32,40043.83,25.15,120830.36,2497.89,80.76,67,35
55,15000.0,5.37,28166.81,1182.94,88.96,63,8
37,15000.0,8.11,20678.6,1148.63,82.85,66,29
23,15000.0,15.58,7013.01,1055.19,75.73,66,43
31,19655.57,7.8,16869.33,1510.17,83.46,65,34
26,15000.0,23.37,21036.03,957.83,82.23,63,37
63,15000.0,6.75,43567.72,1165.57,87.65,67,4
56,30713.65,15.41,170343.34,2165.16,81.64,64,8
37,15000.0,14.81,37758.44,1064.91,87.3,65,28
42,36405.69,18.59,148861.07,2469.94,82.34,61,19
21,15000.0,20.73,3110.17,990.82,83.99,64,43
64,15000.0,28.67,189247.8,891.58,78.32,65,1
23,15000.0,11.78,5300.83,1102.75,84.84,64,41
36,15000.0,21.65,51959.07,979.38,90.0,64,28
55,15000.0,5.88,30854.88,1176.54,90.0,63,8
34,20852.64,5.03,14670.34,1650.4,76.45,64,30
27,23983.41,5.63,9458.5,1886.02,75.0,66,39
46,43962.51,16.22,185430.62,3069.21,83.88,67,21
63,18373.76,18.88,149128.62,1242.14,80.78,64,1
51,25419.81,5.16,40624.42,2009.11,77.75,65,14
44,15000.0,14.91,53677.04,1063.62,90.0,67,23
39,15000.0,6.02,17161.04,1174.73,90.0,66,27
57,42196.9,21.33,333054.92,2766.28,75.0,61,4
21,44458.97,20.78,9238.93,2935.0,78.09,67,46
45,48714.28,24.6,299648.82,3060.69,75.54,67,22
30,20684.31,18.66,38589.72,1402.11,77.87,63,33
38,15000.0,20.57,55549.11,992.83,87.61,63,25
62,15000.0,11.99,75508.54,1100.18,83.28,67,5
21,18696.48,7.14,1334.25,1446.85,86.16,65,44
49,16604.37,23.43,112834.5,1059.46,88.6,63,14
33,23310.54,20.3,61506.17,1548.27,83.69,66,33
24,32068.86,28.46,36505.0,1911.88,77.28,65,41
32,15000.0,29.73,53515.16,878.37,84.59,64,32
39,57454.45,26.18,285812.86,3534.31,81.47,65,26
46,22862.09,29.64,176187.64,1340.47,81.16,65,19
64,43431.59,21.19,404865.3,2852.51,77.86,65,1
58,27220.14,7.3,75495.51,2102.78,86.8,65,7
36,64737.61,7.25,75052.27,5003.9,84.51,61,25
64,15000.0,25.18,166174.76,935.28,86.21,63,0
45,17036.96,10.92,46517.35,1264.69,77.33,64,19
30,17065.05,6.52,11134.44,1329.3,87.27,62,32
57,24134.89,16.81,150083.78,1673.21,83.75,66,9
48,23455.81,12.87,84500.05,1703.16,86.76,66,18
48,26753.61,19.7,147600.86,1790.18,78.08,66,18
45,23623.08,20.0,118137.69,1574.8,82.8,64,19
45,29105.39,22.04,160352.71,1890.94,87.77,65,20
32,17293.13,19.41,40281.36,1161.36,84.95,62,30
28,27827.72,14.52,32331.25,1982.19,81.43,63,35
56,89994.59,5.59,181159.13,7080.2,84.73,61,5
59,22076.14,27.63,237861.87,1331.43,77.23,67,8
44,15000.0,13.17,47422.96,1085.34,85.42,65,21
43,16097.96,17.68,65456.17,1104.34,86.56,63,20
57,17504.86,18.92,122563.32,1182.7,84.26,66,9
31,15000.0,12.87,21237.68,1089.11,81.61,64,33
37,23414.49,12.71,50599.73,1703.17,83.76,64,27
48,32843.28,11.52,105953.43,2421.6,81.8,67,19
23,15000.0,11.08,4987.73,1111.45,81.15,66,43
22,15000.0,5.76,1727.97,1178.0,85.84,65,43
49,75886.55,28.95,637058.53,4493.25,89.91,62,13
54,15000.0,19.88,101400.25,1001.47,82.95,62,8
34,44654.71,7.7,48148.25,3434.63,79.33,65,31
53,32227.34,19.8,210562.4,2153.89,77.25,63,10
38,16288.53,10.81,31683.05,1210.7,78.73,64,26
49,15000.0,12.77,55536.67,1090.41,90.0,65,16
22,16280.62,25.03,8149.82,1017.14,90.0,64,42
31,17659.14,27.15,52729.4,1072.13,86.8,62,31
51,30020.24,22.5,209350.19,1938.92,88.38,66,15
33,15000.0,28.31,55213.35,896.07,79.34,67,34
64,41811.61,27.63,508232.57,2521.74,87.23,63,0
46,16001.14,18.78,78127.26,1083.02,87.66,67,21
54,15000.0,27.7,141250.45,903.8,81.56,66,12
30,24161.86,18.62,45001.34,1638.48,76.08,65,35
32,73259.03,7.61,66872.45,5640.53,75.0,65,33
42,15000.0,25.74,84930.06,928.3,84.04,65,23
51,23492.44,8.28,60300.84,1795.6,79.58,65,14
39,23640.21,12.9,57937.69,1715.91,83.65,66,27
44,56538.12,14.49,196682.37,4028.59,80.63,64,20
45,15000.0,25.18,94433.06,935.22,76.45,65,20
55,35176.2,7.09,87270.24,2723.56,90.0,61,6
28,15000.0,16.12,19348.24,1048.46,76.72,63,35
25,24616.21,15.92,19591.92,1724.82,78.68,67,42
42,31838.7,19.55,136966.31,2134.41,81.96,62,20
48,36386.83,13.85,141074.72,2612.37,82.71,67,19
32,15000.0,19.43,34972.31,1007.14,75.0,65,33
53,15000.0,29.65,146754.42,879.41,86.1,67,14
36,19955.82,6.79,21675.94,1550.09,85.33,66,30
46,16565.5,26.87,115711.44,1009.59,90.0,67,21
32,15000.0,12.72,22888.32,1091.05,83.45,65,33
43,15000.0,16.64,57418.04,1041.96,81.51,66,23
46,17343.21,23.53,106092.96,1105.23,77.38,64,18
61,51771.54,27.75,589050.01,3117.04,75.64,61,0
33,15000.0,5.23,10192.43,1184.66,81.08,65,32
43,34397.82,21.55,170530.83,2248.62,75.42,66,23
51,15000.0,6.74,31335.46,1165.76,86.11,62,11
56,15111.05,18.14,98691.85,1030.8,79.86,66,10
47,15000.0,23.74,96163.21,953.2,88.14,62,15
56,65274.66,9.24,217090.95,4937.03,83.46,64,8
62,35532.94,24.09,359584.17,2247.62,83.65,64,2
43,31278.52,12.74,91641.15,2274.51,77.11,61,18
58,30490.41,20.26,234783.34,2025.99,85.24,62,4
23,15000.0,21.45,9652.96,981.86,84.18,64,41
50,22421.92,21.22,142768.35,1471.91,75.0,64,14
52,15000.0,5.46,26225.38,1181.7,88.4,66,14
35,84717.45,8.81,111914.08,6438.04,86.37,64,29
58,15000.0,26.41,150508.88,919.94,78.04,62,4
31,15000.0,28.5,47018.49,893.8,86.68,63,32
22,49110.01,19.09,18751.87,3311.17,79.91,65,43
46,20902.4,19.92,108280.99,1394.81,78.77,67,21
54,29791.42,23.88,241839.63,1889.87,83.76,67,13
21,21146.6,15.15,3204.27,1495.19,86.94,62,41
31,15604.62,13.2,22658.61,1128.73,89.63,61,30
25,15611.58,24.21,18893.95,986.07,90.0,61,36
46,33904.46,5.71,50309.36,2664.12,75.0,65,19
26,24678.44,27.13,40176.99,1498.52,75.0,64,38
55,40195.3,16.02,225411.11,2812.92,79.85,61,6
25,39942.64,17.61,35160.94,2742.54,77.49,62,37
29,29392.46,20.86,55173.35,1938.51,90.0,67,38
48,37191.76,11.86,123502.7,2731.75,83.4,67,19
39,28812.09,19.93,109128.38,1922.37,80.95,62,23
25,26641.58,22.33,29739.96,1724.47,79.29,63,38
43,18732.79,7.95,34245.52,1436.99,82.99,67,24
64,15000.0,18.01,118877.68,1024.85,75.0,65,1
64,16038.0,13.24,93399.25,1159.61,86.51,67,3
36,45415.18,18.93,137582.14,3068.02,89.0,65,29
27,25442.3,5.53,9852.91,2002.9,75.0,65,38
34,18016.08,23.57,59441.9,1147.52,84.91,63,29
42,40169.02,9.21,81391.46,3039.12,84.24,67,25
29,17608.02,22.23,35235.78,1141.08,84.66,66,37
43,31378.66,24.22,174800.64,1981.55,84.6,64,21
63,42824.51,23.82,438547.78,2718.81,76.69,65,2
24,29841.68,25.44,30363.97,1854.22,81.31,64,40
63,37454.51,12.69,204436.47,2725.01,86.35,64,1
46,27897.95,29.18,211640.41,1646.49,75.0,67,21
61,15000.0,5.6,34412.04,1180.06,82.56,64,3
26,42421.29,17.03,43346.08,2933.08,84.85,66,40
51,32898.76,11.76,119906.38,2419.23,80.2,67,16
37,18917.32,23.5,75565.06,1206.03,84.37,64,27
29,16419.68,25.13,37137.25,1024.44,82.2,67,38
47,23430.64,25.56,161698.38,1453.48,80.91,64,17
26,15000.0,12.42,11180.34,1094.72,79.86,61,35
26,35293.17,11.85,25100.89,2592.47,88.37,62,36
24,20424.4,21.92,17910.89,1328.89,81.41,66,42
63,15000.0,28.2,181919.73,897.44,77.72,62,0
23,30706.96,11.36,10460.45,2268.35,75.67,67,44
44,27927.73,27.76,186099.19,1681.13,75.0,67,23
38,33137.66,19.79,118022.32,2215.07,75.0,65,27
52,15000.0,23.45,112552.56,956.89,79.72,65,13
41,31837.3,16.0,106955.29,2228.68,81.35,65,24
49,53812.98,25.17,392819.38,3355.62,80.45,66,17
52,21559.5,29.26,201881.92,1270.89,77.82,64,12
